Zeit [ms]	Uin A [V]	Uin B [V]
184.300000000	1.159858722	1.817312830
184.320000000	1.155640113	1.812445203
184.340000000	1.151096995	1.807577576
184.360000000	1.146553877	1.803034457
184.380000000	1.142335268	1.797842322
184.400000000	1.137467642	1.792974695
184.420000000	1.132275507	1.787782559
184.440000000	1.127732389	1.782914932
184.460000000	1.122864763	1.777722796
184.480000000	1.117672628	1.772530661
184.500000000	1.113129510	1.767014017
184.520000000	1.107612867	1.761497373
184.540000000	1.102745241	1.756305237
184.560000000	1.097228598	1.750464085
184.580000000	1.091711955	1.745271949
184.600000000	1.086519820	1.739755305
184.620000000	1.081003177	1.733914153
184.640000000	1.075486534	1.727748492
184.660000000	1.069969891	1.722556357
184.680000000	1.064453248	1.716390696
184.700000000	1.058936605	1.710549543
184.720000000	1.053095453	1.704708391
184.740000000	1.047578810	1.698218222
184.760000000	1.041737659	1.692052561
184.780000000	1.035571999	1.685886900
184.800000000	1.029730847	1.679396731
184.820000000	1.023565187	1.673231070
184.840000000	1.017399527	1.666740901
184.860000000	1.011558376	1.660250732
184.880000000	1.004743699	1.654409580
184.900000000	0.998902548	1.647594902
184.920000000	0.992736888	1.640780224
184.940000000	0.985922211	1.633965547
184.960000000	0.979432043	1.627150869
184.980000000	0.973266383	1.620336192
185.000000000	0.966451706	1.612872497
185.020000000	0.959961538	1.606057820
185.040000000	0.953471370	1.598918634
185.060000000	0.946981202	1.591779448
185.080000000	0.939842017	1.584964770
185.100000000	0.932702832	1.577825584
185.120000000	0.926212663	1.570686399
185.140000000	0.919397987	1.563222704
185.160000000	0.912258802	1.555759010
185.180000000	0.905444125	1.548295316
185.200000000	0.897980431	1.540831621
185.220000000	0.890841246	1.533367927
185.240000000	0.883702061	1.525579724
185.260000000	0.876562876	1.518116030
185.280000000	0.869423691	1.509678811
185.300000000	0.861635489	1.502539625
185.320000000	0.854171796	1.494426914
185.340000000	0.847032611	1.486638711
185.360000000	0.839244409	1.478201492
185.380000000	0.831780716	1.470413289
185.400000000	0.824317022	1.462625086
185.420000000	0.816528820	1.454512376
185.440000000	0.808740618	1.445750648
185.460000000	0.801276925	1.437637937
185.480000000	0.793488723	1.429525226
185.500000000	0.785700521	1.421412515
185.520000000	0.777263302	1.412001770
185.540000000	0.769799609	1.404213568
185.560000000	0.761686899	1.395776348
185.580000000	0.753574188	1.386690112
185.600000000	0.745461478	1.378577402
185.620000000	0.737673276	1.369815674
185.640000000	0.729560566	1.360729438
185.660000000	0.721447856	1.352292219
185.680000000	0.713335145	1.343530491
185.700000000	0.704897927	1.334768763
185.720000000	0.696136200	1.325682527
185.740000000	0.687698981	1.316596291
185.760000000	0.679586271	1.307510055
185.780000000	0.671149052	1.298423819
185.800000000	0.662387325	1.288688566
185.820000000	0.654274615	1.280251347
185.840000000	0.645188379	1.270840603
185.860000000	0.636426652	1.261429859
185.880000000	0.628313942	1.252343623
185.900000000	0.619552214	1.242932878
185.920000000	0.610465979	1.233197626
185.940000000	0.601704252	1.223137865
185.960000000	0.593267033	1.214051629
185.980000000	0.584180797	1.204640885
186.000000000	0.575743579	1.194905632
186.020000000	0.566332835	1.185170379
186.040000000	0.557571107	1.175759635
186.060000000	0.548484872	1.166024382
186.080000000	0.539074128	1.155964621
186.100000000	0.529987892	1.146229369
186.120000000	0.521550673	1.136169608
186.140000000	0.512464438	1.126434355
186.160000000	0.503378202	1.116050086
186.180000000	0.493967458	1.105990325
186.200000000	0.484881222	1.096579581
186.220000000	0.476119495	1.086195312
186.240000000	0.466708751	1.075811042
186.260000000	0.457298007	1.065751281
186.280000000	0.447887263	1.055691520
186.300000000	0.438476519	1.044982743
186.320000000	0.429390283	1.034922982
186.340000000	0.420628556	1.023565187
186.360000000	0.410244286	1.014803460
186.380000000	0.401482559	1.003770174
186.400000000	0.392396323	0.992412380
186.420000000	0.381363037	0.983326144
186.440000000	0.373574835	0.971968350
186.460000000	0.364164090	0.961584080
186.480000000	0.354753346	0.950550794
186.500000000	0.345342602	0.939842017
186.520000000	0.335607349	0.929133239
186.540000000	0.325547588	0.919073478
186.560000000	0.317434878	0.906742159
186.580000000	0.308673150	0.897331415
186.600000000	0.298288880	0.885973620
186.620000000	0.288878136	0.874940334
186.640000000	0.279467392	0.863582540
186.660000000	0.270056647	0.853198271
186.680000000	0.260970411	0.842164985
186.700000000	0.251559667	0.830807190
186.720000000	0.242148922	0.820098413
186.740000000	0.233062686	0.808740618
186.760000000	0.224300959	0.797707332
186.780000000	0.214241197	0.786349538
186.800000000	0.205479470	0.774991744
186.820000000	0.197366759	0.763309441
186.840000000	0.186657981	0.752276155
186.860000000	0.178545270	0.740918360
186.880000000	0.169459034	0.730209583
186.900000000	0.160372798	0.718851788
186.920000000	0.151935578	0.707169486
186.940000000	0.142524834	0.695811691
186.960000000	0.134087614	0.683804880
186.980000000	0.125650395	0.672447086
187.000000000	0.116888667	0.660764783
187.020000000	0.109749481	0.649406988
187.040000000	0.101312262	0.637724686
187.060000000	0.093524059	0.626042383
187.080000000	0.085411348	0.614360080
187.100000000	0.078921179	0.602353269
187.120000000	0.071132977	0.590346457
187.140000000	0.063669283	0.578339646
187.160000000	0.057503622	0.566657343
187.180000000	0.051013453	0.554650532
187.200000000	0.045172301	0.542319212
187.220000000	0.039331149	0.530636909
187.240000000	0.033814506	0.518305589
187.260000000	0.028946879	0.505974269
187.280000000	0.024728269	0.493642950
187.300000000	0.020509659	0.481636138
187.320000000	0.016940066	0.468655802
187.340000000	0.013694982	0.456648990
187.360000000	0.011423423	0.443993162
187.380000000	0.009476372	0.431337334
187.400000000	0.007529321	0.418356997
187.420000000	0.005906779	0.405052152
187.440000000	0.004933254	0.392396323
187.460000000	0.003959728	0.380389512
187.480000000	0.002986203	0.367409175
187.500000000	0.002661695	0.354753346
187.520000000	0.002337186	0.341773009
187.540000000	0.001688169	0.328792672
187.560000000	0.001363661	0.316136844
187.580000000	0.000390136	0.303156507
187.600000000	0.001039152	0.289851661
187.620000000	0.000390136	0.276871324
187.640000000	0.000065627	0.264215496
187.660000000	0.001688169	0.250910650
187.680000000	0.001688169	0.238254821
187.700000000	0.000065627	0.225274484
187.720000000	0.000390136	0.211969638
187.740000000	0.000390136	0.198989301
187.760000000	0.000390136	0.186008964
187.780000000	0.000065627	0.172704118
187.800000000	-0.000258881	0.160048289
187.820000000	0.001363661	0.147067952
187.840000000	0.000390136	0.133763106
187.860000000	0.000390136	0.121107277
187.880000000	0.001039152	0.108126939
187.900000000	0.000065627	0.094822093
187.920000000	0.000065627	0.081517247
187.940000000	0.000714644	0.068536909
187.960000000	0.001039152	0.055232063
187.980000000	-0.000258881	0.042576234
188.000000000	0.000065627	0.029271387
188.020000000	0.001039152	0.015642033
188.040000000	0.001039152	0.002986203
188.060000000	0.000390136	-0.009669626
188.080000000	0.000065627	-0.022649964
188.100000000	0.000714644	-0.035954811
188.120000000	-0.000258881	-0.049584166
188.140000000	0.000065627	-0.062564504
188.160000000	0.001039152	-0.075544843
188.180000000	0.000714644	-0.088200672
188.200000000	0.000390136	-0.101505519
188.220000000	0.000390136	-0.114485858
188.240000000	0.000390136	-0.127466196
188.260000000	0.000390136	-0.141095552
188.280000000	-0.000258881	-0.154075890
188.300000000	0.000714644	-0.166731720
188.320000000	-0.000258881	-0.180361076
188.340000000	0.000390136	-0.193016906
188.360000000	0.001039152	-0.205672737
188.380000000	0.000390136	-0.218653076
188.400000000	0.000065627	-0.231633415
188.420000000	0.001039152	-0.245262771
188.440000000	0.000390136	-0.257594093
188.460000000	0.000390136	-0.270898941
188.480000000	0.000065627	-0.283230263
188.500000000	0.000390136	-0.296535111
188.520000000	0.001363661	-0.309515450
188.540000000	0.000390136	-0.322495790
188.560000000	-0.000258881	-0.335151621
188.580000000	-0.000258881	-0.348456469
188.600000000	0.001039152	-0.361436808
188.620000000	0.000714644	-0.374092640
188.640000000	0.000065627	-0.387397488
188.660000000	0.000390136	-0.399728811
188.680000000	0.000065627	-0.412709151
188.700000000	0.000714644	-0.425364982
188.720000000	0.000714644	-0.438669831
188.740000000	0.000065627	-0.451650171
188.760000000	0.000714644	-0.463981495
188.780000000	0.000065627	-0.476961835
188.800000000	0.000714644	-0.489293158
188.820000000	0.000065627	-0.502273499
188.840000000	0.000390136	-0.514929331
188.860000000	0.000714644	-0.527909672
188.880000000	0.000065627	-0.540240995
188.900000000	0.000714644	-0.552572319
188.920000000	0.000390136	-0.565552660
188.940000000	0.000714644	-0.578208493
188.960000000	0.000390136	-0.590539817
188.980000000	0.000390136	-0.602871141
189.000000000	0.000390136	-0.615202465
189.020000000	0.000065627	-0.627533790
189.040000000	0.001039152	-0.640189622
189.060000000	0.000065627	-0.652845455
189.080000000	0.001363661	-0.664852271
189.100000000	-0.000583390	-0.677183596
189.120000000	0.000390136	-0.689839429
189.140000000	-0.001232407	-0.701521737
189.160000000	0.000065627	-0.714177571
189.180000000	0.000390136	-0.726833404
189.200000000	0.000714644	-0.738840221
189.220000000	0.000714644	-0.751496054
189.240000000	-0.000258881	-0.763178363
189.260000000	-0.000258881	-0.775834196
189.280000000	0.000390136	-0.788165522
189.300000000	0.001688169	-0.799523322
189.320000000	0.000065627	-0.811530139
189.340000000	-0.000583390	-0.824185973
189.360000000	0.000390136	-0.836192790
189.380000000	0.000714644	-0.847875099
189.400000000	0.000065627	-0.859557408
189.420000000	-0.001232407	-0.871239717
189.440000000	0.000390136	-0.883895552
189.460000000	0.000390136	-0.895253352
189.480000000	0.000065627	-0.907584678
189.500000000	0.000065627	-0.918617971
189.520000000	0.000065627	-0.930624788
189.540000000	0.000390136	-0.941982589
189.560000000	0.000065627	-0.953664899
189.580000000	0.000390136	-0.966320734
189.600000000	0.001363661	-0.977354027
189.620000000	-0.000258881	-0.988387319
189.640000000	0.000390136	-1.000069629
189.660000000	0.000714644	-1.011102922
189.680000000	0.001039152	-1.022785232
189.700000000	0.001363661	-1.034792051
189.720000000	0.000390136	-1.045500835
189.740000000	0.001039152	-1.057183146
189.760000000	0.000065627	-1.068540948
189.780000000	0.000390136	-1.079574241
189.800000000	0.001688169	-1.090283026
189.820000000	0.000390136	-1.101965336
189.840000000	0.000390136	-1.112998630
189.860000000	-0.000583390	-1.124356432
189.880000000	-0.000583390	-1.135065217
189.900000000	0.000390136	-1.146098511
189.920000000	0.000065627	-1.156807297
189.940000000	0.000714644	-1.168165099
189.960000000	0.000390136	-1.178549376
189.980000000	-0.000258881	-1.189907179
190.000000000	0.000390136	-1.199966947
190.020000000	-0.000258881	-1.210026716
190.040000000	0.000065627	-1.221060010
190.060000000	0.000390136	-1.232093305
190.080000000	0.000714644	-1.241828565
190.100000000	0.000390136	-1.253510877
190.120000000	0.000390136	-1.262921628
190.140000000	0.001039152	-1.273630414
190.160000000	0.000390136	-1.284014692
190.180000000	0.000065627	-1.294398970
190.200000000	0.000390136	-1.304783248
190.220000000	0.000390136	-1.314843017
190.240000000	0.000714644	-1.324578278
190.260000000	0.000390136	-1.335287064
190.280000000	0.000065627	-1.344697816
190.300000000	0.000065627	-1.354433077
190.320000000	0.000065627	-1.364817356
190.340000000	0.000065627	-1.374877125
190.360000000	0.001039152	-1.384287878
190.380000000	0.000714644	-1.394023139
190.400000000	0.000065627	-1.403758400
190.420000000	0.000714644	-1.413493662
190.440000000	0.000065627	-1.423553432
190.460000000	0.000065627	-1.432315167
190.480000000	0.000714644	-1.442374937
190.500000000	0.000714644	-1.451461182
190.520000000	0.001039152	-1.461196443
190.540000000	0.000390136	-1.470282688
190.560000000	0.000065627	-1.479693441
190.580000000	0.001039152	-1.489428703
190.600000000	0.001688169	-1.497865930
190.620000000	0.001039152	-1.507601192
190.640000000	0.000390136	-1.516362928
190.660000000	0.000390136	-1.525124664
190.680000000	0.000065627	-1.534210909
190.700000000	0.001039152	-1.542972645
190.720000000	0.000714644	-1.551734381
190.740000000	0.000065627	-1.560171609
190.760000000	0.001363661	-1.569582363
190.780000000	0.000714644	-1.578019591
190.800000000	0.000390136	-1.586781327
190.820000000	0.000065627	-1.595218555
190.840000000	-0.000258881	-1.603006765
190.860000000	0.000065627	-1.611443993
190.880000000	0.000714644	-1.619881221
190.900000000	0.000714644	-1.627993941
190.920000000	0.000065627	-1.636106660
190.940000000	0.000714644	-1.643894871
190.960000000	0.000065627	-1.652007590
190.980000000	0.000065627	-1.661093836
191.000000000	0.000714644	-1.668233030
191.020000000	0.000714644	-1.676021240
191.040000000	0.000390136	-1.683809451
191.060000000	0.000390136	-1.691922171
191.080000000	0.000390136	-1.699710382
191.100000000	0.000714644	-1.707174085
191.120000000	0.000390136	-1.714637787
191.140000000	0.000390136	-1.722101489
191.160000000	0.000390136	-1.729240683
191.180000000	-0.000258881	-1.736379877
191.200000000	0.000390136	-1.744168088
191.220000000	0.000714644	-1.751307282
191.240000000	-0.000583390	-1.758121967
191.260000000	0.000065627	-1.765261161
191.280000000	0.001363661	-1.772075846
191.300000000	0.000714644	-1.779539549
191.320000000	0.001039152	-1.786354235
191.340000000	0.000390136	-1.793168920
191.360000000	-0.000258881	-1.799983605
191.380000000	0.000390136	-1.806473782
191.400000000	0.001363661	-1.812963958
191.420000000	0.000714644	-1.819129626
191.440000000	0.000390136	-1.825944312
191.460000000	0.000714644	-1.831785471
191.480000000	0.000065627	-1.838275648
191.500000000	-0.000258881	-1.845090333
191.520000000	0.000714644	-1.850606984
191.540000000	0.000714644	-1.856772652
191.560000000	0.000390136	-1.862613811
191.580000000	0.001039152	-1.869103988
191.600000000	0.001363661	-1.875269656
191.620000000	0.001039152	-1.880137289
191.640000000	0.000065627	-1.885978448
191.660000000	0.000065627	-1.892144117
191.680000000	0.001039152	-1.897011750
191.700000000	0.001363661	-1.903177418
191.720000000	0.000065627	-1.908045051
191.740000000	0.000390136	-1.913561702
191.760000000	0.000714644	-1.918753843
191.780000000	0.000065627	-1.923621476
191.800000000	0.000065627	-1.928813618
191.820000000	0.000390136	-1.933681251
191.840000000	0.000390136	-1.938873393
191.860000000	-0.000907898	-1.943741027
191.880000000	0.000065627	-1.948608660
191.900000000	0.001039152	-1.953476293
191.920000000	0.000065627	-1.958019417
191.940000000	0.000390136	-1.962238033
191.960000000	0.000065627	-1.967105666
191.980000000	0.000065627	-1.971973299
192.000000000	0.000390136	-1.975542897
192.020000000	0.000065627	-1.980410530
192.040000000	0.000065627	-1.984629146
